국가,광종,수입,항목,단위,2023 년,Unnamed: 6,위도,경도
독일,석 재(MT),수입금액,수입 실적,,258,,51.1657,10.4515
독일,석 재(MT),수입물량,수입 실적,,105,,51.1657,10.4515
독일,합계(MT),수입%,수입 실적,,81,,51.1657,10.4515
독일,합계(MT),수입금액,수입 실적,,3928,,51.1657,10.4515
독일,합계(MT),수입물량,수입 실적,,4212,,51.1657,10.4515
독일,아  연  광(MT),수입%,수입 실적,,0,,51.1657,10.4515
독일,아  연  광(MT),수입금액,수입 실적,,0,,51.1657,10.4515
독일,아  연  광(MT),수입물량,수입 실적,,0,,51.1657,10.4515
독일,철      광(MT),수입%,수입 실적,,0,,51.1657,10.4515
독일,철      광(MT),수입금액,수입 실적,,1,,51.1657,10.4515
독일,철      광(MT),수입물량,수입 실적,,0,,51.1657,10.4515
독일,니      켈(MT),수입%,수입 실적,,0,,51.1657,10.4515
독일,니      켈(MT),수입금액,수입 실적,,0,,51.1657,10.4515
독일,니      켈(MT),수입물량,수입 실적,,0,,51.1657,10.4515
독일,질 코 늄광(MT),수입%,수입 실적,,2,,51.1657,10.4515
독일,질 코 늄광(MT),수입금액,수입 실적,,225,,51.1657,10.4515
독일,질 코 늄광(MT),수입물량,수입 실적,,66,,51.1657,10.4515
독일,바 나 듐광(MT),수입%,수입 실적,,0,,51.1657,10.4515
독일,바 나 듐광(MT),수입금액,수입 실적,,0,,51.1657,10.4515
독일,바 나 듐광(MT),수입물량,수입 실적,,0,,51.1657,10.4515
독일,인상  흑연(MT),수입%,수입 실적,,3,,51.1657,10.4515
독일,인상  흑연(MT),수입금액,수입 실적,,511,,51.1657,10.4515
독일,인상  흑연(MT),수입물량,수입 실적,,95,,51.1657,10.4515
독일,토상  흑연(MT),수입%,수입 실적,,0,,51.1657,10.4515
독일,토상  흑연(MT),수입금액,수입 실적,,340,,51.1657,10.4515
독일,토상  흑연(MT),수입물량,수입 실적,,72,,51.1657,10.4515
독일,활      석(MT),수입%,수입 실적,,0,,51.1657,10.4515
독일,활      석(MT),수입금액,수입 실적,,0,,51.1657,10.4515
독일,활      석(MT),수입물량,수입 실적,,0,,51.1657,10.4515
독일,장      석(MT),수입%,수입 실적,,1,,51.1657,10.4515
독일,장      석(MT),수입금액,수입 실적,,13,,51.1657,10.4515
독일,장      석(MT),수입물량,수입 실적,,0,,51.1657,10.4515
독일,고  령  토(MT),수입%,수입 실적,,0,,51.1657,10.4515
독일,고  령  토(MT),수입금액,수입 실적,,31,,51.1657,10.4515
독일,고  령  토(MT),수입물량,수입 실적,,34,,51.1657,10.4515
독일,석  회  석(MT),수입%,수입 실적,,0,,51.1657,10.4515
독일,석  회  석(MT),수입금액,수입 실적,,43,,51.1657,10.4515
독일,석  회  석(MT),수입물량,수입 실적,,10,,51.1657,10.4515
독일,규      석(MT),수입%,수입 실적,,2,,51.1657,10.4515
독일,규      석(MT),수입금액,수입 실적,,400,,51.1657,10.4515
독일,규      석(MT),수입물량,수입 실적,,1162,,51.1657,10.4515
독일,규      사(MT),수입%,수입 실적,,1,,51.1657,10.4515
독일,규      사(MT),수입금액,수입 실적,,283,,51.1657,10.4515
독일,규      사(MT),수입물량,수입 실적,,1311,,51.1657,10.4515
독일,규  조  토(MT),수입%,수입 실적,,1,,51.1657,10.4515
독일,규  조  토(MT),수입금액,수입 실적,,564,,51.1657,10.4515
독일,규  조  토(MT),수입물량,수입 실적,,207,,51.1657,10.4515
독일,인  광  석(MT),수입%,수입 실적,,0,,51.1657,10.4515
독일,인  광  석(MT),수입금액,수입 실적,,0,,51.1657,10.4515
독일,인  광  석(MT),수입물량,수입 실적,,0,,51.1657,10.4515
독일,유      황(MT),수입%,수입 실적,,0,,51.1657,10.4515
독일,유      황(MT),수입금액,수입 실적,,1,,51.1657,10.4515
독일,유      황(MT),수입물량,수입 실적,,0,,51.1657,10.4515
독일,규  회  석(MT),수입%,수입 실적,,2,,51.1657,10.4515
독일,규  회  석(MT),수입금액,수입 실적,,100,,51.1657,10.4515
독일,규  회  석(MT),수입물량,수입 실적,,32,,51.1657,10.4515
독일,운      모(MT),수입%,수입 실적,,1,,51.1657,10.4515
독일,운      모(MT),수입금액,수입 실적,,118,,51.1657,10.4515
독일,운      모(MT),수입물량,수입 실적,,9,,51.1657,10.4515
독일,규  선  석(MT),수입%,수입 실적,,65,,51.1657,10.4515
독일,규  선  석(MT),수입금액,수입 실적,,1,,51.1657,10.4515
독일,규  선  석(MT),수입물량,수입 실적,,0,,51.1657,10.4515
독일,중  정  석(MT),수입%,수입 실적,,0,,51.1657,10.4515
독일,중  정  석(MT),수입금액,수입 실적,,38,,51.1657,10.4515
독일,중  정  석(MT),수입물량,수입 실적,,30,,51.1657,10.4515
독일,마그네사이트(MT),수입%,수입 실적,,1,,51.1657,10.4515
독일,마그네사이트(MT),수입금액,수입 실적,,452,,51.1657,10.4515
독일,마그네사이트(MT),수입물량,수입 실적,,61,,51.1657,10.4515
독일,석      고(MT),수입%,수입 실적,,0,,51.1657,10.4515
독일,석      고(MT),수입금액,수입 실적,,160,,51.1657,10.4515
독일,석      고(MT),수입물량,수입 실적,,165,,51.1657,10.4515
독일,붕  소  광(MT),수입%,수입 실적,,0,,51.1657,10.4515
독일,붕  소  광(MT),수입금액,수입 실적,,0,,51.1657,10.4515
독일,붕  소  광(MT),수입물량,수입 실적,,0,,51.1657,10.4515
독일,금  강  석(Kg),수입%,수입 실적,,0,,51.1657,10.4515
독일,금  강  석(Kg),수입금액,수입 실적,,6,,51.1657,10.4515
독일,금  강  석(Kg),수입물량,수입 실적,,2,,51.1657,10.4515
독일,기타비금속(MT),수입%,수입 실적,,0,,51.1657,10.4515
독일,기타비금속(MT),수입금액,수입 실적,,132,,51.1657,10.4515
독일,기타비금속(MT),수입물량,수입 실적,,32,,51.1657,10.4515
독일,토      탄(MT),수입%,수입 실적,,1,,51.1657,10.4515
독일,토      탄(MT),수입금액,수입 실적,,251,,51.1657,10.4515
독일,토      탄(MT),수입물량,수입 실적,,821,,51.1657,10.4515
라오스,합계(MT),수입%,수입 실적,,2,,19.8563,102.4955
라오스,합계(MT),수입금액,수입 실적,,0,,19.8563,102.4955
라오스,합계(MT),수입물량,수입 실적,,0,,19.8563,102.4955
라오스,기타  금속(MT),수입%,수입 실적,,2,,19.8563,102.4955
라오스,기타  금속(MT),수입금액,수입 실적,,0,,19.8563,102.4955
라오스,기타  금속(MT),수입물량,수입 실적,,0,,19.8563,102.4955
라오스,유      황(MT),수입%,수입 실적,,0,,19.8563,102.4955
라오스,유      황(MT),수입금액,수입 실적,,0,,19.8563,102.4955
라오스,유      황(MT),수입물량,수입 실적,,0,,19.8563,102.4955
라이베리아,합계(MT),수입%,수입 실적,,0,,6.4281,-9.4295
라이베리아,합계(MT),수입금액,수입 실적,,0,,6.4281,-9.4295
라이베리아,합계(MT),수입물량,수입 실적,,0,,6.4281,-9.4295
라이베리아,기타비금속(MT),수입%,수입 실적,,0,,6.4281,-9.4295
라이베리아,기타비금속(MT),수입금액,수입 실적,,0,,6.4281,-9.4295
라이베리아,기타비금속(MT),수입물량,수입 실적,,0,,6.4281,-9.4295
라트비아,합계(MT),수입%,수입 실적,,61,,56.8796,24.6032
라트비아,합계(MT),수입금액,수입 실적,,11553,,56.8796,24.6032
라트비아,합계(MT),수입물량,수입 실적,,46786,,56.8796,24.6032
라트비아,철      광(MT),수입%,수입 실적,,0,,56.8796,24.6032
라트비아,철      광(MT),수입금액,수입 실적,,0,,56.8796,24.6032
라트비아,철      광(MT),수입물량,수입 실적,,0,,56.8796,24.6032
라트비아,티 타 늄광(MT),수입%,수입 실적,,0,,56.8796,24.6032
라트비아,티 타 늄광(MT),수입금액,수입 실적,,0,,56.8796,24.6032
라트비아,티 타 늄광(MT),수입물량,수입 실적,,0,,56.8796,24.6032
라트비아,기타  석탄(MT),수입%,수입 실적,,0,,56.8796,24.6032
라트비아,기타  석탄(MT),수입금액,수입 실적,,0,,56.8796,24.6032
라트비아,기타  석탄(MT),수입물량,수입 실적,,0,,56.8796,24.6032
라트비아,토      탄(MT),수입%,수입 실적,,61,,56.8796,24.6032
라트비아,토      탄(MT),수입금액,수입 실적,,11553,,56.8796,24.6032
라트비아,토      탄(MT),수입물량,수입 실적,,46786,,56.8796,24.6032
러시아 연방,석 재(MT),수입%,수입 실적,,0,,61.524,105.3188
러시아 연방,석 재(MT),수입금액,수입 실적,,0,,61.524,105.3188
러시아 연방,석 재(MT),수입물량,수입 실적,,0,,61.524,105.3188
러시아 연방,합계(MT),수입%,수입 실적,,87,,61.524,105.3188
러시아 연방,합계(MT),수입금액,수입 실적,,4554294,,61.524,105.3188
러시아 연방,합계(MT),수입물량,수입 실적,,26909404,,61.524,105.3188
러시아 연방,은      광(Kg),수입%,수입 실적,,9,,61.524,105.3188
러시아 연방,은      광(Kg),수입금액,수입 실적,,32494,,61.524,105.3188
러시아 연방,은      광(Kg),수입물량,수입 실적,,4512,,61.524,105.3188
러시아 연방,연      광(MT),수입%,수입 실적,,4,,61.524,105.3188
러시아 연방,연      광(MT),수입금액,수입 실적,,59199,,61.524,105.3188
러시아 연방,연      광(MT),수입물량,수입 실적,,33703,,61.524,105.3188
러시아 연방,아  연  광(MT),수입%,수입 실적,,1,,61.524,105.3188
러시아 연방,아  연  광(MT),수입금액,수입 실적,,19986,,61.524,105.3188
러시아 연방,아  연  광(MT),수입물량,수입 실적,,20610,,61.524,105.3188
러시아 연방,철      광(MT),수입%,수입 실적,,0,,61.524,105.3188
러시아 연방,철      광(MT),수입금액,수입 실적,,12533,,61.524,105.3188
러시아 연방,철      광(MT),수입물량,수입 실적,,70298,,61.524,105.3188
러시아 연방,활      석(MT),수입%,수입 실적,,0,,61.524,105.3188
러시아 연방,활      석(MT),수입금액,수입 실적,,0,,61.524,105.3188
러시아 연방,활      석(MT),수입물량,수입 실적,,0,,61.524,105.3188
러시아 연방,고  령  토(MT),수입%,수입 실적,,0,,61.524,105.3188
러시아 연방,고  령  토(MT),수입금액,수입 실적,,183,,61.524,105.3188
러시아 연방,고  령  토(MT),수입물량,수입 실적,,658,,61.524,105.3188
러시아 연방,석  회  석(MT),수입%,수입 실적,,0,,61.524,105.3188
러시아 연방,석  회  석(MT),수입금액,수입 실적,,0,,61.524,105.3188
러시아 연방,석  회  석(MT),수입물량,수입 실적,,0,,61.524,105.3188
러시아 연방,규      사(MT),수입%,수입 실적,,0,,61.524,105.3188
러시아 연방,규      사(MT),수입금액,수입 실적,,0,,61.524,105.3188
러시아 연방,규      사(MT),수입물량,수입 실적,,1,,61.524,105.3188
러시아 연방,운      모(MT),수입%,수입 실적,,0,,61.524,105.3188
러시아 연방,운      모(MT),수입금액,수입 실적,,0,,61.524,105.3188
러시아 연방,운      모(MT),수입물량,수입 실적,,0,,61.524,105.3188
러시아 연방,남  정  석(MT),수입%,수입 실적,,3,,61.524,105.3188
러시아 연방,남  정  석(MT),수입금액,수입 실적,,49,,61.524,105.3188
러시아 연방,남  정  석(MT),수입물량,수입 실적,,0,,61.524,105.3188
러시아 연방,마그네사이트(MT),수입%,수입 실적,,0,,61.524,105.3188
러시아 연방,마그네사이트(MT),수입금액,수입 실적,,0,,61.524,105.3188
러시아 연방,마그네사이트(MT),수입물량,수입 실적,,0,,61.524,105.3188
러시아 연방,석      고(MT),수입%,수입 실적,,0,,61.524,105.3188
러시아 연방,석      고(MT),수입금액,수입 실적,,0,,61.524,105.3188
러시아 연방,석      고(MT),수입물량,수입 실적,,0,,61.524,105.3188
러시아 연방,기타비금속(MT),수입%,수입 실적,,2,,61.524,105.3188
러시아 연방,기타비금속(MT),수입금액,수입 실적,,1861,,61.524,105.3188
러시아 연방,기타비금속(MT),수입물량,수입 실적,,13091,,61.524,105.3188
러시아 연방,무  연  탄(MT),수입%,수입 실적,,45,,61.524,105.3188
러시아 연방,무  연  탄(MT),수입금액,수입 실적,,456162,,61.524,105.3188
러시아 연방,무  연  탄(MT),수입물량,수입 실적,,2195253,,61.524,105.3188
러시아 연방,유  연  탄(MT),수입%,수입 실적,,21,,61.524,105.3188
러시아 연방,유  연  탄(MT),수입금액,수입 실적,,3971661,,61.524,105.3188
러시아 연방,유  연  탄(MT),수입물량,수입 실적,,24574678,,61.524,105.3188
러시아 연방,토      탄(MT),수입%,수입 실적,,1,,61.524,105.3188
러시아 연방,토      탄(MT),수입금액,수입 실적,,166,,61.524,105.3188
러시아 연방,토      탄(MT),수입물량,수입 실적,,1106,,61.524,105.3188
레바논,합계(MT),수입%,수입 실적,,0,,33.8547,35.8623
레바논,합계(MT),수입금액,수입 실적,,0,,33.8547,35.8623
레바논,합계(MT),수입물량,수입 실적,,0,,33.8547,35.8623
레바논,석      고(MT),수입%,수입 실적,,0,,33.8547,35.8623
레바논,석      고(MT),수입금액,수입 실적,,0,,33.8547,35.8623
레바논,석      고(MT),수입물량,수입 실적,,0,,33.8547,35.8623
루마니아,석 재(MT),수입%,수입 실적,,0,,45.9432,24.9668
루마니아,석 재(MT),수입금액,수입 실적,,0,,45.9432,24.9668
루마니아,석 재(MT),수입물량,수입 실적,,0,,45.9432,24.9668
루마니아,합계(MT),수입%,수입 실적,,1,,45.9432,24.9668
루마니아,합계(MT),수입금액,수입 실적,,35923,,45.9432,24.9668
루마니아,합계(MT),수입물량,수입 실적,,22914,,45.9432,24.9668
루마니아,금      광(Kg),수입%,수입 실적,,0,,45.9432,24.9668
루마니아,금      광(Kg),수입금액,수입 실적,,0,,45.9432,24.9668
루마니아,금      광(Kg),수입물량,수입 실적,,0,,45.9432,24.9668
루마니아,동      광(MT),수입%,수입 실적,,1,,45.9432,24.9668
루마니아,동      광(MT),수입금액,수입 실적,,35923,,45.9432,24.9668
루마니아,동      광(MT),수입물량,수입 실적,,22914,,45.9432,24.9668
룩셈부르그,합계(MT),수입%,수입 실적,,0,,49.8153,6.1296
룩셈부르그,합계(MT),수입금액,수입 실적,,0,,49.8153,6.1296
룩셈부르그,합계(MT),수입물량,수입 실적,,0,,49.8153,6.1296
룩셈부르그,토상  흑연(MT),수입%,수입 실적,,0,,49.8153,6.1296
룩셈부르그,토상  흑연(MT),수입금액,수입 실적,,0,,49.8153,6.1296
룩셈부르그,토상  흑연(MT),수입물량,수입 실적,,0,,49.8153,6.1296
르완다,합계(MT),수입%,수입 실적,,35,,-1.9403,29.8739
르완다,합계(MT),수입금액,수입 실적,,285,,-1.9403,29.8739
